name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region
RFANTD1	36.3221	9.59913	28.2894362049525	-999	RFANTD	R	depth	35.7516	12.1374	32.5477	Right MFG middle frontal gyrus	caudalmiddlefrontal
RFANTD2	40.8716	13.1763	33.9154364207742	-999	RFANTD	R	depth	38.9314	15.3963	35.8122	Right MFG middle frontal gyrus	caudalmiddlefrontal
RFANTD3	45.4268	15.6734	36.0824707984746	-999	RFANTD	R	depth	43.2449	18.7353	36.938	Right Cerebral White Matter	caudalmiddlefrontal
RFANTD4	47.2644	19.6308	40.8265438061293	-999	RFANTD	R	depth	46.3772	23.6286	39.6509	Right MFG middle frontal gyrus	rostralmiddlefrontal
RFANTD5	50.7247	22.4139	43.0956464437471	-999	RFANTD	R	depth	50.6824	26.951	41.4956	n/a	rostralmiddlefrontal
RFANTD6	53.1133	25.4689	45.0441716658137	-999	RFANTD	R	depth	53.8791	30.2432	43.3222	n/a	rostralmiddlefrontal
RFANTD7	55.2918	28.4446	46.1374452610011	-999	RFANTD	R	depth	56.5299	33.5372	44.4211	n/a	rostralmiddlefrontal
RFANTD8	57.2177	30.433	46.3437453017276	-999	RFANTD	R	depth	58.6721	35.7543	44.6803	n/a	rostralmiddlefrontal
RFANTD9	59.0085	32.3672	47.9375670021104	-999	RFANTD	R	depth	60.7977	37.938	46.3773	n/a	rostralmiddlefrontal
RFANTD10	61.9248	35.4112	48.9229768301434	-999	RFANTD	R	depth	64.0026	41.247	47.4852	n/a	rostralmiddlefrontal
