name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region
LTG27	-61.5082	7.32167	-26.8497936823216	-999	LTG	L	grid	-61.7094	0.12415	-16.2366	n/a	middletemporal
LTG28	-64.7135	-3.83754	-25.0109394238262	-999	LTG	L	grid	-64.5573	-11.6402	-14.3344	n/a	middletemporal
LTG29	-66.617	-16.5677	-26.4887135882508	-999	LTG	L	grid	-66.2229	-23.6366	-14.0902	n/a	inferiortemporal
LTG30	-67.2717	-26.3019	-25.4213612004046	-999	LTG	L	grid	-66.8172	-35.077	-13.0682	n/a	inferiortemporal
LTG31	-67.5313	-35.3804	-23.8870981624615	-999	LTG	L	grid	-67.3655	-46.967	-12.8551	n/a	inferiortemporal
LTG32	-64.0153	-45.4118	-22.2942553916192	-999	LTG	L	grid	-65.7254	-58.1946	-11.8956	n/a	inferiortemporal
LPG1	-42.5668	-81.0049	-20.5589763695383	-999	LPG	L	grid	-43.9783	-96.7435	-19.9782	n/a	fusiform
LPG2	-49.1845	-72.7214	-18.9415534337325	-999	LPG	L	grid	-51.7689	-89.0135	-15.8255	n/a	fusiform
LPG3	-53.6643	-64.7192	-17.8667041155004	-999	LPG	L	grid	-63.4593	-80.8719	-13.2072	n/a	fusiform
LPG4	-57.2476	-57.8378	-17.8556934292292	-999	LPG	L	grid	-61.8071	-71.1156	-9.33729	n/a	inferiortemporal
LPG5	-63.187	-47.4309	-16.5709192824779	-999	LPG	L	grid	-63.553	-61.2287	-4.56464	n/a	inferiortemporal
LPG6	-68.4865	-38.3679	-11.0034024983178	-999	LPG	L	grid	-64.2086	-50.6744	0.168123	n/a	middletemporal
LPG7	-45.4566	-83.2698	-12.0485566581166	-999	LPG	L	grid	-46.2425	-102.893	-9.21709	n/a	lateraloccipital
LPG8	-49.7194	-77.1777	-9.66458371362926	-999	LPG	L	grid	-51.7986	-94.9502	-5.12679	n/a	lateraloccipital
LPG9	-52.0751	-70.7936	-8.81461007319454	-999	LPG	L	grid	-56.8773	-85.2709	-1.07805	n/a	inferiortemporal
LPG10	-55.7466	-58.9634	-7.41512303599099	-999	LPG	L	grid	-60.8117	-76.0465	2.9481	n/a	middletemporal
LPG11	-62.8427	-50.2702	-7.12791260658925	-999	LPG	L	grid	-63.6288	-66.6985	7.28532	n/a	middletemporal
LPG12	-69.6616	-39.5643	-1.27939483653864	-999	LPG	L	grid	-64.2383	-56.5728	11.6299	n/a	middletemporal
LPG13	-45.178	-83.8459	-0.502698617539572	-999	LPG	L	grid	-46.3101	-109.053	3.11686	n/a	lateraloccipital
LPG14	-49.9358	-77.8776	1.84919708567509	-999	LPG	L	grid	-50.7841	-99.763	6.46886	n/a	lateraloccipital
LPG15	-53.087	-70.9901	6.31627110222276	-999	LPG	L	grid	-55.8006	-91.8536	11.8635	n/a	lateraloccipital
LPG16	-61.8678	-59.5221	8.05928819047131	-999	LPG	L	grid	-60.8603	-82.0454	15.4481	n/a	middletemporal
LPG17	-65.0057	-47.5315	10.6982160494827	-999	LPG	L	grid	-62.5791	-72.6946	20.7281	n/a	bankssts
LPG18	-66.8529	-34.477	15.39631886033	-999	LPG	L	grid	-64.3602	-61.5527	25.0927	n/a	superiortemporal
LPG19	-42.4617	-85.0876	11.3261103343266	-999	LPG	L	grid	-44.1133	-114.07	13.6121	n/a	inferiorparietal
LPG20	-48.4796	-78.467	15.9875300744102	-999	LPG	L	grid	-49.7155	-105.652	19.0167	n/a	inferiorparietal
LPG21	-53.9301	-69.6227	17.9656955223638	-999	LPG	L	grid	-54.7482	-96.4045	22.6082	n/a	inferiorparietal
LPG22	-58.4095	-60.8059	22.7221996259582	-999	LPG	L	grid	-59.8269	-86.704	27.0876	n/a	middletemporal
LPG23	-63.0375	-51.5531	23.2213033604138	-999	LPG	L	grid	-63.7613	-77.4582	31.5401	n/a	supramarginal
LPG24	-66.3668	-39.4615	25.3741256439093	-999	LPG	L	grid	-65.4882	-67.4387	35.9183	n/a	supramarginal
LPG25	-38.0557	-87.0409	20.3236724768265	-999	LPG	L	grid	-40.8996	-117.393	25.1705	n/a	lateraloccipital
LPG26	-45.0831	-79.6678	24.7745247549143	-999	LPG	L	grid	-47.0603	-109.029	30.5921	n/a	inferiorparietal
LPG27	-50.1765	-72.611	28.2857874011411	-999	LPG	L	grid	-52.5975	-100.958	34.2139	n/a	inferiorparietal
LPG28	-55.1337	-62.3029	33.8436432071091	-999	LPG	L	grid	-58.8125	-91.4702	39.6219	n/a	inferiorparietal
LPG29	-60.6022	-54.2952	32.8470042237781	-999	LPG	L	grid	-61.6106	-82.0105	43.1459	n/a	inferiorparietal
LPG30	-62.8617	-44.4383	34.4289943703542	-999	LPG	L	grid	-63.3104	-72.5523	47.531	n/a	supramarginal
LPG31	-32.7396	-87.5719	31.7615157864488	-999	LPG	L	grid	-35.5054	-119.382	36.648	n/a	inferiorparietal
LPG32	-40.5444	-80.9931	35.6474216274154	-999	LPG	L	grid	-42.7293	-112.246	42.1167	n/a	inferiorparietal
LPG33	-46.0902	-72.9315	40.4073504300142	-999	LPG	L	grid	-49.4216	-104.496	47.562	n/a	inferiorparietal
LPG34	-50.5914	-65.932	42.1284994791416	-999	LPG	L	grid	-55.5174	-96.4776	51.2007	n/a	inferiorparietal
LPG35	-55.5723	-52.2627	44.8012712269797	-999	LPG	L	grid	-59.4599	-86.5629	54.7517	n/a	inferiorparietal
LPG36	-56.6366	-44.9322	46.2477568763519	-999	LPG	L	grid	-60.0613	-77.106	59.9978	n/a	supramarginal
LAS1	-24.1416	-1.02355	-47.6307953292338	-999	LAS	L	strip	-30.22	0.332959	-38.268	n/a	fusiform
LAS2	-32.5682	-3.01703	-50.4250849443522	-999	LAS	L	strip	-39.0284	-1.19474	-41.2713	n/a	fusiform
LAS3	-43.6548	-4.37356	-48.6352566803696	-999	LAS	L	strip	-50.3124	-1.46999	-38.5232	n/a	inferiortemporal
LAS4	-53.253	-0.533172	-43.6854468224496	-999	LAS	L	strip	-59.9961	-2.03131	-32.5515	n/a	middletemporal
LMS1	-19.0962	-4.98584	-31.3550902443376	-999	LMS	L	strip	-23.028	-6.59159	-23.667	n/a	entorhinal
LMS2	-23.2763	-6.42746	-42.0374229751976	-999	LMS	L	strip	-31.1639	-7.39785	-31.5918	n/a	fusiform
LMS3	-31.5869	-7.47782	-45.3935970251962	-999	LMS	L	strip	-39.9885	-7.58049	-36.2477	n/a	fusiform
LMS4	-43.7727	-9.21606	-44.8396411498658	-999	LMS	L	strip	-51.7742	-7.57498	-35.937	n/a	inferiortemporal
LPS1	-27.0742	-24.9876	-26.3943857046713	-999	LPS	L	strip	-32.5693	-30.831	-21.38	n/a	parahippocampal
LPS2	-36.1349	-25.5703	-32.5730829228519	-999	LPS	L	strip	-42.6575	-29.0982	-24.404	n/a	fusiform
LPS3	-46.7968	-22.6229	-33.4025665857289	-999	LPS	L	strip	-54.4973	-27.9703	-24.1105	n/a	inferiortemporal
LPS4	-56.6228	-19.5385	-33.7993914540336	-999	LPS	L	strip	-64.7182	-27.0171	-21.411	n/a	inferiortemporal
LAD1	-32.2166	-6.57682	-19.7937276659001	-999	LAD	L	depth	-33.6828	-14.3225	-11.0276	Left Inf Lat Vent	n/a
LAD2	-38.1164	-4.30132	-19.9580043436242	-999	LAD	L	depth	-39.4047	-12.0486	-10.9146	Left Cerebral White Matter	n/a
LAD3	-42.413	-3.51559	-18.5856195833009	-999	LAD	L	depth	-45.0454	-11.4581	-10.7757	Left Cerebral White Matter	n/a
LAD4	-46.163	-1.78936	-17.1006055403092	-999	LAD	L	depth	-49.6608	-9.8618	-9.04996	Left Cerebral White Matter	superiortemporal
LPD1	-36.4099	-20.2698	-15.9353148837789	-999	LPD	L	depth	-39.8473	-27.6395	-8.19668	Left Inf Lat Vent	n/a
LPD2	-41.5732	-19.5814	-16.6113627328813	-999	LPD	L	depth	-45.469	-26.9377	-8.87542	Left Cerebral White Matter	n/a
LPD3	-45.6565	-18.9298	-17.2821935743405	-999	LPD	L	depth	-49.9923	-26.2408	-8.76774	Left Cerebral White Matter	inferiortemporal
LPD4	-52.7464	-17.1325	-18.2021099060371	-999	LPD	L	depth	-56.2459	-24.5813	-8.63054	Left Cerebral White Matter	superiortemporal
