name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region
PG3	-63.0469	-55.633	30.2117976115505	-999	PG	L	grid	-57.5755	-54.393	27.0019	n/a	inferiorparietal
PG4	-67.4489	-46.7524	25.7595781411193	-999	PG	L	grid	-61.0249	-45.0144	24.5042	n/a	supramarginal
PG5	-69.3458	-36.6453	22.949510133892	-999	PG	L	grid	-63.0046	-35.1867	21.8779	n/a	superiortemporal
PG6	-69.3613	-26.7681	18.1730069137135	-999	PG	L	grid	-64.0235	-25.1529	18.09	n/a	supramarginal
PG7	-69.8418	-17.4036	14.6046079326527	-999	PG	L	grid	-64.0622	-15.1311	14.2998	n/a	supramarginal
PG8	-69.9937	-9.13826	9.22406254784575	-999	PG	L	grid	-62.157	-6.31563	9.72188	n/a	superiortemporal
PG9	-45.8122	-74.9919	42.0456214869128	-999	PG	L	grid	-42.2353	-69.4227	37.5564	n/a	inferiorparietal
PG10	-53.2387	-63.2789	45.4456591061478	-999	PG	L	grid	-47.606	-60.4561	37.3818	n/a	inferiorparietal
PG11	-59.9468	-54.2699	41.6229191507595	-999	PG	L	grid	-52.9965	-51.2718	36.0479	n/a	inferiorparietal
PG12	-64.8094	-44.8938	37.7082473430807	-999	PG	L	grid	-56.4458	-41.8932	33.5501	n/a	supramarginal
PG13	-68.6744	-32.6653	33.468729304876	-999	PG	L	grid	-58.4265	-31.5986	30.7985	n/a	supramarginal
PG14	-68.5321	-22.9362	30.7078997003368	-999	PG	L	grid	-59.4446	-22.0318	27.1359	n/a	supramarginal
PG15	-69.0441	-13.7862	25.1306225561924	-999	PG	L	grid	-59.4832	-12.0099	23.3458	n/a	postcentral
PG16	-68.5609	-6.64798	20.915808947949	-999	PG	L	grid	-59.5218	-1.98802	19.5556	n/a	postcentral
PG17	-40.6448	-72.0565	54.4744782404749	-999	PG	L	grid	-38.1841	-66.7934	44.5354	n/a	inferiorparietal
PG18	-48.9915	-61.8624	54.0595768107722	-999	PG	L	grid	-43.536	-57.578	45.3948	n/a	inferiorparietal
PG19	-53.4934	-52.5021	52.4281742291365	-999	PG	L	grid	-47.4371	-48.1623	45.0915	n/a	supramarginal
PG20	-59.9981	-43.2551	48.9480406812903	-999	PG	L	grid	-50.8866	-38.7838	42.5938	n/a	supramarginal
PG21	-63.8565	-30.8968	44.4265656453398	-999	PG	L	grid	-52.8671	-28.4893	39.8421	n/a	supramarginal
PG22	-63.8509	-19.277	42.4495170314499	-999	PG	L	grid	-53.8861	-18.4555	36.0543	n/a	postcentral
PG23	-63.7008	-10.1457	38.0030857491932	-999	PG	L	grid	-55.3945	-8.88273	32.3928	n/a	postcentral
PG24	-63.5596	-0.0703523	34.419525710387	-999	PG	L	grid	-55.4331	1.13916	28.6028	n/a	precentral
PG25	-32.5896	-70.4508	61.7733231379086	-999	PG	L	grid	-31.6827	-63.727	51.3833	n/a	superiorparietal
PG26	-41.6457	-60.555	61.7488181901044	-999	PG	L	grid	-37.0339	-54.9783	52.3681	n/a	superiorparietal
PG27	-48.8556	-52.3563	57.8480304847027	-999	PG	L	grid	-39.9742	-45.3567	50.9033	n/a	supramarginal
PG28	-51.7139	-42.6752	57.593647132095	-999	PG	L	grid	-43.4058	-35.2622	49.3143	n/a	superiorparietal
PG29	-53.5091	-31.4815	56.1673044380228	-999	PG	L	grid	-45.3658	-25.6524	47.8473	n/a	postcentral
PG30	-56.2406	-21.4164	53.9388177144533	-999	PG	L	grid	-47.3464	-15.3579	45.0957	n/a	postcentral
PG31	-57.7734	-10.2224	50.6868028969174	-999	PG	L	grid	-48.8556	-5.3183	41.309	n/a	precentral
PG32	-56.2974	1.32911	45.2878565703265	-999	PG	L	grid	-48.912	3.98775	36.6101	n/a	precentral
PG33	-24.3522	-68.9089	67.9625871861635	-999	PG	L	grid	-23.71	-61.1451	58.3535	n/a	superiorparietal
PG34	-31.7928	-59.7066	70.1147798591765	-999	PG	L	grid	-29.0612	-52.3965	59.338	n/a	superiorparietal
PG35	-40.3109	-53.1374	67.4175055495006	-999	PG	L	grid	-33.4534	-42.5081	58.9107	n/a	superiorparietal
PG36	-43.4099	-41.2032	65.5167564518845	-999	PG	L	grid	-36.8857	-31.9468	57.1965	n/a	postcentral
PG37	-45.7021	-30.8595	65.6328634281979	-999	PG	L	grid	-38.8467	-21.8701	55.6042	n/a	postcentral
PG38	-48.6423	-21.3407	61.0870694901761	-999	PG	L	grid	-40.8254	-12.5094	53.103	n/a	postcentral
PG39	-49.0101	-9.21794	57.8234990696218	-999	PG	L	grid	-41.8444	-2.47563	49.3152	n/a	precentral
PG40	-50.4431	3.0752	52.962002614409	-999	PG	L	grid	-43.3537	7.56401	45.5285	n/a	precentral
PG41	-15.8722	-65.2257	73.5988026093741	-999	PG	L	grid	-16.2481	-57.8727	64.0399	n/a	superiorparietal
PG42	-19.1498	-54.7139	78.4043326733971	-999	PG	L	grid	-21.5813	-48.4081	65.9334	n/a	superiorparietal
PG43	-27.7128	-47.7689	74.2801391404292	-999	PG	L	grid	-25.9726	-38.9866	65.6313	n/a	postcentral
PG44	-34.893	-39.4165	72.2343174225051	-999	PG	L	grid	-28.9129	-29.365	64.1664	n/a	postcentral
PG45	-35.4829	-29.3943	70.3975641720768	-999	PG	L	grid	-32.3454	-18.8037	62.4522	n/a	precentral
PG46	-40.3513	-19.6692	68.5885782621265	-999	PG	L	grid	-33.3617	-10.1706	59.0402	n/a	precentral
PG47	-41.0355	-7.55212	63.9257428966091	-999	PG	L	grid	-34.3806	-0.136846	55.2522	n/a	caudalmiddlefrontal
PG48	-42.1582	4.37398	59.7260457674887	-999	PG	L	grid	-34.438	9.63606	50.4281	n/a	caudalmiddlefrontal
DP1	-0.835037	-61.0705	25.5835409385	-999	DP	L	depth	2.21636	-49.0461	25.2379	Left PCu precuneus	precuneus
DP2	-4.83102	-59.0322	31.6124249077593	-999	DP	L	depth	-2.11845	-48.9306	29.6346	Left PCu precuneus	precuneus
DP3	-12.0136	-58.1635	35.9229478757453	-999	DP	L	depth	-7.45422	-48.1186	32.749	Left Cerebral White Matter	precuneus
DP4	-16.9882	-55.9987	39.5651276025324	-999	DP	L	depth	-13.7704	-47.2947	35.8656	Left Cerebral White Matter	precuneus
DP5	-18.9235	-53.5723	43.0694093680628	-999	DP	L	depth	-17.6357	-46.5004	38.9765	Left Cerebral White Matter	superiorparietal
DP6	-23.7574	-49.2952	45.557072806282	-999	DP	L	depth	-23.9688	-46.8592	41.3096	Left Cerebral White Matter	superiorparietal
DP7	-28.9183	-44.9093	46.9221596400727	-999	DP	L	depth	-29.342	-46.5451	42.356	Left SPL superior parietal lobule	inferiorparietal
DP8	-36.9011	-44.8869	45.2102446756948	-999	DP	L	depth	-35.7182	-44.6007	41.8692	Left Cerebral White Matter	supramarginal
DP9	-42.0795	-44.2054	43.2284155970936	-999	DP	L	depth	-41.1167	-41.2675	41.0046	Left SMG supramarginal gyrus	supramarginal
DP10	-46.5662	-43.6993	45.5834283533816	-999	DP	L	depth	-45.4738	-39.5336	43.8661	Left SMG supramarginal gyrus	supramarginal
PS1	-2.89443	-52.0393	74.0312383399601	-999	PS	L	strip	-4.38425	-49.518	68.3384	n/a	precuneus
PS2	-9.0776	-42.9685	83.2835264475777	-999	PS	L	strip	-9.69868	-39.8045	71.2659	n/a	precuneus
PS3	-9.88818	-31.3844	80.0721180155564	-999	PS	L	strip	-15.0498	-31.0559	72.2507	n/a	postcentral
PS4	-21.3733	-28.8684	78.1745562957307	-999	PS	L	strip	-19.4607	-21.4165	70.7891	n/a	postcentral
PS5	-29.2088	-20.94	76.4042924360626	-999	PS	L	strip	-23.4183	-12.7478	67.3838	n/a	precentral
PS6	-34.6286	-15.6041	69.7358568790865	-999	PS	L	strip	-27.8855	-3.85536	62.8201	n/a	precentral
