name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region
SLT3	-45.2068	-77.8503	35.3760772517848	-999	SLT	L	strip	-41.3436	-75.6284	36.7921	n/a	inferiorparietal
SLT4	-52.3055	-71.3163	29.977170502711	-999	SLT	L	strip	-48.6429	-69.4632	33.3713	n/a	inferiorparietal
SLT5	-58.5985	-61.9793	25.4596913342237	-999	SLT	L	strip	-52.6242	-60.2302	27.1316	n/a	inferiorparietal
SLT6	-62.812	-56.1802	15.9215405275354	-999	SLT	L	strip	-55.8921	-52.477	21.0078	n/a	inferiorparietal
P1	-26.475	-33.3983	76.8378274240938	-999	P	L	strip	-22.0808	-29.5929	73.6658	n/a	postcentral
P2	-38.9706	-39.9612	68.7168195336935	-999	P	L	strip	-30.6507	-32.2744	67.0022	n/a	postcentral
P3	-46.8556	-39.2392	59.9129764490169	-999	P	L	strip	-37.8683	-34.793	59.1148	n/a	postcentral
P4	-51.8468	-38.2785	55.1202586610061	-999	P	L	strip	-43.4893	-37.0229	52.1603	n/a	supramarginal
P5	-58.9588	-42.199	44.9757759863994	-999	P	L	strip	-49.2066	-40.4154	43.1585	n/a	supramarginal
P6	-62.6589	-46.9839	35.5177281637068	-999	P	L	strip	-52.8838	-44.0253	34.0176	n/a	supramarginal
SLF1	-32.011	29.4731	53.1872391995155	-999	SLF	L	strip	-22.1984	27.2406	58.2452	n/a	caudalmiddlefrontal
SLF2	-38.1634	27.7595	51.2142183171992	-999	SLF	L	strip	-28.9762	26.9966	52.2467	n/a	caudalmiddlefrontal
SLF3	-42.492	26.2775	47.4616773496242	-999	SLF	L	strip	-37.007	27.5757	45.1574	n/a	rostralmiddlefrontal
SLF4	-46.9509	27.6211	41.1535401277896	-999	SLF	L	strip	-44.2503	26.1569	38.2388	n/a	rostralmiddlefrontal
SLF5	-51.8434	21.4012	38.9239942603569	-999	SLF	L	strip	-49.6976	21.7904	30.425	n/a	parsopercularis
SLF6	-62.9501	15.5845	23.5969742508281	-999	SLF	L	strip	-52.8831	15.6517	22.6367	n/a	precentral
ILF1	-23.2481	69.4974	11.7269234933252	-999	ILF	L	strip	-19.7527	69.3226	10.3817	n/a	rostralmiddlefrontal
ILF2	-34.5613	64.0209	5.87838711596148	-999	ILF	L	strip	-28.1295	63.7582	10.6147	n/a	rostralmiddlefrontal
ILF3	-43.906	59.7262	4.75517940916706	-999	ILF	L	strip	-36.972	57.0189	9.92736	n/a	rostralmiddlefrontal
ILF4	-51.6368	50.1026	4.20629883045125	-999	ILF	L	strip	-43.2091	49.6192	9.10723	n/a	parstriangularis
ILF5	-56.7326	39.695	6.27872287075418	-999	ILF	L	strip	-46.0057	40.1421	9.34868	n/a	parstriangularis
ILF6	-60.9889	30.1695	5.64982128605379	-999	ILF	L	strip	-48.0888	29.1852	9.70594	n/a	parsopercularis
OF1	-0.960111	32.1119	-18.138516121869	-999	OF	L	strip	-13.4922	36.5596	-21.6412	n/a	lateralorbitofrontal
OF2	-22.5211	34.7265	-30.1217033924787	-999	OF	L	strip	-23.5207	33.0589	-16.512	n/a	lateralorbitofrontal
OF3	-31.4705	31.274	-30.2941759100172	-999	OF	L	strip	-28.978	29.2001	-11.6796	n/a	lateralorbitofrontal
OF4	-41.1605	28.9834	-28.8885518267504	-999	OF	L	strip	-36.9925	26.5779	-5.79656	n/a	lateralorbitofrontal
STG5	-37.1421	-74.7218	-20.1256254744375	-999	STG	L	grid	-37.154	-70.6282	-13.9573	n/a	fusiform
STG6	-47.4209	-68.9053	-19.562903809143	-999	STG	L	grid	-46.6885	-68.9918	-15.4375	n/a	fusiform
STG7	-55.767	-65.5736	-16.6663691640199	-999	STG	L	grid	-54.7296	-65.2997	-11.256	n/a	lateraloccipital
STG8	-61.9277	-61.5057	-9.42024408242957	-999	STG	L	grid	-56.4589	-59.9505	-3.72361	n/a	lateraloccipital
STG13	-35.5031	-60.3463	-20.6933461868304	-999	STG	L	grid	-36.494	-59.4793	-17.2483	n/a	fusiform
STG14	-43.2953	-58.5763	-23.9490422722097	-999	STG	L	grid	-45.511	-58.8628	-19.6529	n/a	fusiform
STG15	-58.6131	-58.0087	-23.7841634212715	-999	STG	L	grid	-55.4181	-57.0861	-16.1206	n/a	fusiform
STG16	-63.695	-55.6316	-20.3325814445091	-999	STG	L	grid	-58.2525	-51.9461	-9.48375	n/a	inferiortemporal
STG21	-36.3807	-50.3537	-23.0576201417691	-999	STG	L	grid	-34.0155	-49.6013	-19.5314	n/a	fusiform
STG22	-47.2109	-46.2513	-29.5057794375582	-999	STG	L	grid	-45.1464	-48.2496	-21.8622	n/a	fusiform
STG23	-56.4199	-49.45	-30.0373293556547	-999	STG	L	grid	-54.2887	-47.5337	-21.2684	n/a	inferiortemporal
STG24	-63.1903	-44.789	-26.3132813660948	-999	STG	L	grid	-58.032	-43.0631	-14.49	n/a	inferiortemporal
STG29	-34.6688	-38.1924	-30.3625380267311	-999	STG	L	grid	-33.3328	-39.3901	-19.7191	n/a	fusiform
STG30	-44.5075	-35.5513	-33.9216879046982	-999	STG	L	grid	-42.3758	-37.6783	-21.2438	n/a	fusiform
STG31	-54.6059	-33.8858	-34.6806146288802	-999	STG	L	grid	-53.0151	-36.2511	-23.6194	n/a	inferiortemporal
STG32	-63.4977	-33.8785	-28.5155853751154	-999	STG	L	grid	-58.7464	-33.7543	-18.4747	n/a	inferiortemporal
ROD1	43.4598	-34.7989	-8.66662028150158	-999	ROD	R	depth	47.5746	-32.0075	-6.50027	Right Cerebral White Matter	bankssts
ROD2	42.2599	-39.111	-6.88074447921543	-999	ROD	R	depth	45.831	-36.4744	-4.87408	Right Cerebral White Matter	bankssts
ROD3	41.212	-43.1222	-4.17269114146865	-999	ROD	R	depth	44.7009	-40.8075	-2.30788	Right Cerebral White Matter	bankssts
ROD4	39.718	-47.6665	-3.11819781967773	-999	ROD	R	depth	43.4486	-45.199	-0.726292	Right Cerebral White Matter	fusiform
ROD5	38.0475	-53.2609	-2.51331281092239	-999	ROD	R	depth	42.3445	-50.6273	0.959922	Right Cerebral White Matter	lateraloccipital
ROD6	37.0204	-59.6448	-2.30586290332182	-999	ROD	R	depth	41.3141	-56.5741	2.69844	Right Cerebral White Matter	lateraloccipital
ROD7	36.413	-65.2045	-1.17319289995322	-999	ROD	R	depth	40.0619	-60.9596	4.39669	Right Cerebral White Matter	fusiform
ROD8	35.286	-70.5663	-0.334599905952991	-999	ROD	R	depth	38.8098	-65.3446	6.10764	Right Cerebral White Matter	lateraloccipital
ALEX1	-41.9027	2.71709	-53.3964151087525	-999	ALEX	L	grid	-35.2343	4.31049	-37.4489	n/a	inferiortemporal
ALEX2	-43.8181	-5.78959	-51.806884460422	-999	ALEX	L	grid	-41.0832	-1.23734	-33.3996	n/a	inferiortemporal
ALEX3	-50.0616	-6.68432	-48.3655546066219	-999	ALEX	L	grid	-45.0401	-5.9649	-29.5811	n/a	inferiortemporal
ALEX4	-58.9153	-5.48121	-40.2602358035932	-999	ALEX	L	grid	-50.2276	-10.8023	-23.6595	n/a	inferiortemporal
ALEX5	-41.9027	2.71709	-53.3964151087525	-999	ALEX	L	grid	-35.3822	5.34746	-37.5536	n/a	inferiortemporal
ALEX6	-44.6778	-6.37961	-51.4482473255001	-999	ALEX	L	grid	-41.0832	-1.23734	-33.3996	n/a	inferiortemporal
ALEX7	-51.0012	-7.55194	-46.692136891257	-999	ALEX	L	grid	-46.0491	-5.02056	-28.6119	n/a	inferiortemporal
ALEX8	-58.9536	-6.3635	-39.9840844104825	-999	ALEX	L	grid	-51.0885	-10.895	-22.5857	n/a	inferiortemporal
PST1	-22.4323	-15.474	-35.5872682457522	-999	PST	L	strip	-20.9076	-17.3489	-23.09	n/a	entorhinal
PST2	-31.4039	-18.8564	-37.4308245762633	-999	PST	L	strip	-30.1939	-20.9728	-24.0024	n/a	fusiform
PST3	-39.5967	-24.0344	-38.0007972689714	-999	PST	L	strip	-40.1454	-22.54	-24.0948	n/a	fusiform
PST4	-48.7426	-27.2191	-35.2895405056845	-999	PST	L	strip	-50.2668	-27.3518	-24.8132	n/a	inferiortemporal
