name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region
LG47	n/a	n/a	n/a	-999	LG	n/a	grid	-43.6231	38.6528	23.3747	n/a	rostralmiddlefrontal
LG48	n/a	n/a	n/a	-999	LG	n/a	grid	-42.0232	45.2059	14.4477	n/a	rostralmiddlefrontal
LG49	n/a	n/a	n/a	-999	LG	n/a	grid	-19.6598	5.54693	70.2805	n/a	superiorfrontal
LG50	n/a	n/a	n/a	-999	LG	n/a	grid	-23.6116	12.3062	63.5942	n/a	superiorfrontal
LG51	n/a	n/a	n/a	-999	LG	n/a	grid	-27.6425	19.7772	55.5413	n/a	superiorfrontal
LG52	n/a	n/a	n/a	-999	LG	n/a	grid	-31.1132	27.6309	48.508	n/a	superiorfrontal
LG53	n/a	n/a	n/a	-999	LG	n/a	grid	-35.0649	34.3902	41.8217	n/a	rostralmiddlefrontal
LG54	n/a	n/a	n/a	-999	LG	n/a	grid	-37.8757	40.0467	33.1942	n/a	rostralmiddlefrontal
LG55	n/a	n/a	n/a	-999	LG	n/a	grid	-39.616	45.9843	23.3317	n/a	rostralmiddlefrontal
LG56	n/a	n/a	n/a	-999	LG	n/a	grid	-41.2066	49.8263	14.1296	n/a	rostralmiddlefrontal
LG57	n/a	n/a	n/a	-999	LG	n/a	grid	-12.2252	13.454	74.6122	n/a	superiorfrontal
LG58	n/a	n/a	n/a	-999	LG	n/a	grid	-17.3681	20.832	66.5929	n/a	superiorfrontal
LG59	n/a	n/a	n/a	-999	LG	n/a	grid	-19.1001	27.4416	58.8031	n/a	superiorfrontal
LG60	n/a	n/a	n/a	-999	LG	n/a	grid	-23.0561	33.8649	51.0805	n/a	superiorfrontal
LG61	n/a	n/a	n/a	-999	LG	n/a	grid	-26.9746	39.7642	43.5229	n/a	rostralmiddlefrontal
LG62	n/a	n/a	n/a	-999	LG	n/a	grid	-28.7108	46.0378	34.6968	n/a	rostralmiddlefrontal
LG63	n/a	n/a	n/a	-999	LG	n/a	grid	-31.4883	50.8345	25.1979	n/a	rostralmiddlefrontal
LG64	n/a	n/a	n/a	-999	LG	n/a	grid	-32.6684	57.1547	16.3549	n/a	rostralmiddlefrontal
F1	-3.71852	63.6978	16.5268856912982	-999	F	L	strip	-0.301645	67.1977	16.4911	n/a	superiorfrontal
F2	-4.40032	59.8449	29.9989477277834	-999	F	L	strip	-3.0883	61.5994	25.1216	n/a	superiorfrontal
F3	-14.039	56.6697	36.0721266250737	-999	F	L	strip	-8.24869	57.9103	33.1588	n/a	superiorfrontal
F4	-12.181	51.1223	45.5646690728319	-999	F	L	strip	-13.2635	51.7896	40.8201	n/a	superiorfrontal
F5	-18.1854	42.7837	50.4480869904898	-999	F	L	strip	-18.1369	42.9013	47.0692	n/a	superiorfrontal
F6	-22.6118	33.5432	52.884685400148	-999	F	L	strip	-23.0561	33.8649	51.0805	n/a	superiorfrontal
OF1	3.70018	31.6467	-29.781181472733	-999	OF	R	strip	3.45242	27.9256	-21.7219	n/a	medialorbitofrontal
OF2	-7.33296	31.8232	-30.4366180530902	-999	OF	L	strip	-6.622	28.7979	-19.8581	n/a	medialorbitofrontal
OF3	-18.7854	33.5744	-30.715211378967	-999	OF	L	strip	-17.8042	29.9083	-17.0183	n/a	lateralorbitofrontal
OF4	-31.6302	32.8798	-28.2275049458272	-999	OF	L	strip	-29.0697	31.405	-16.3746	n/a	parsorbitalis
OF5	-43.1579	33.4274	-22.4427346039508	-999	OF	L	strip	-38.663	33.3729	-14.8326	n/a	parsorbitalis
OF6	-52.1725	36.6935	-15.8002971460475	-999	OF	L	strip	-46.5673	37.1378	-8.61219	n/a	parstriangularis
OF7	-57.1046	36.9512	-7.47313458015947	-999	OF	L	strip	-50.9776	39.7569	0.207805	n/a	rostralmiddlefrontal
OF8	-51.064	42.6922	5.68130646459249	-999	OF	L	strip	-49.8281	42.8738	9.50128	n/a	rostralmiddlefrontal
AT1	-17.3557	5.75896	-34.0153169190328	-999	AT	L	strip	-14.9992	0.0466841	-24.9753	n/a	entorhinal
AT2	-20.102	-0.979375	-43.6636439046744	-999	AT	L	strip	-20.5968	-3.40245	-33.3247	n/a	entorhinal
AT3	-24.2305	-0.499417	-50.9828418017589	-999	AT	L	strip	-29.6675	-4.03903	-39.3582	n/a	fusiform
AT4	-36.4655	-1.73666	-51.5709588097457	-999	AT	L	strip	-38.1447	-1.64641	-36.9022	n/a	inferiortemporal
MT1	-24.1116	-22.8559	-29.6077947415384	-999	MT	L	strip	-23.9931	-31.4466	-17.8297	n/a	parahippocampal
MT2	-32.8604	-21.4886	-34.6717602766853	-999	MT	L	strip	-31.4915	-29.0441	-20.589	n/a	fusiform
MT3	-44.7706	-19.8059	-37.6011585590267	-999	MT	L	strip	-42.0236	-22.5404	-22.452	n/a	inferiortemporal
MT4	-55.4728	-16.4109	-37.6043410124038	-999	MT	L	strip	-51.2897	-17.7101	-22.7888	n/a	inferiortemporal
SO1	-8.89587	-89.6624	38.6250459722228	-999	SO	L	strip	-7.75526	-89.2008	36.1499	n/a	superiorparietal
SO2	-11.6663	-86.7661	45.9201998704589	-999	SO	L	strip	-13.4273	-84.547	44.9846	n/a	superiorparietal
SO3	-20.9002	-80.4764	51.6159627383319	-999	SO	L	strip	-19.2575	-78.4696	51.0861	n/a	superiorparietal
SO4	-26.0168	-75.393	58.5923960497775	-999	SO	L	strip	-23.6486	-69.445	55.1103	n/a	inferiorparietal
SO5	-33.6467	-67.2368	60.7824420620354	-999	SO	L	strip	-27.5628	-59.662	57.751	n/a	superiorparietal
SO6	-37.6274	-60.7624	63.1454448649622	-999	SO	L	strip	-31.4395	-50.4028	60.5569	n/a	superiorparietal
IO3	-6.31111	-100.961	14.8242595300616	-999	IO	L	strip	-5.46095	-97.4936	17.0526	n/a	cuneus
IO4	-14.0417	-98.4361	20.718343766355	-999	IO	L	strip	-13.1448	-97.1773	23.8361	n/a	superiorparietal
IO5	-22.1398	-95.8622	27.5424551738985	-999	IO	L	strip	-22.3195	-92.0517	27.9658	n/a	superiorparietal
IO6	-31.7421	-88.8957	29.1030377430218	-999	IO	L	strip	-30.8631	-87.9271	32.4089	n/a	inferiorparietal
IO7	-38.6667	-84.3953	34.641529179327	-999	IO	L	strip	-37.8885	-81.567	36.1412	n/a	inferiorparietal
IO8	-45.7493	-76.3603	37.422508735292	-999	IO	L	strip	-41.8817	-71.0721	37.4154	n/a	inferiorparietal
IH1	-15.2652	-71.313	67.4374929149327	-999	IH	L	strip	-10.9562	-61.9103	67.5358	n/a	superiorparietal
IH2	-17.8095	-63.4859	73.2971238507947	-999	IH	L	strip	-12.5632	-52.3168	72.5123	n/a	superiorparietal
IH3	-12.8747	-50.8707	78.5909138069891	-999	IH	L	strip	-15.2488	-43.6763	76.6511	n/a	superiorparietal
IH4	-12.9983	-33.8968	80.053888662981	-999	IH	L	strip	-17.0929	-31.9472	77.5278	n/a	precentral
IH5	-16.1523	-23.9299	77.5227365689401	-999	IH	L	strip	-18.9497	-21.2261	75.2955	n/a	precentral
IH6	-25.9749	-21.0909	76.6817963530088	-999	IH	L	strip	-20.7355	-11.8887	72.3571	n/a	precentral
DP1	-41.749	-17.1317	48.0407527568323	-999	DP	L	depth	-40.103	-7.04752	48.0571	Left SMG supramarginal gyrus	precentral
DP2	-45.094	-17.2575	52.4370395479712	-999	DP	L	depth	-44.3929	-8.84392	50.9247	Left AnG angular gyrus	precentral
DP3	-48.049	-17.8962	54.4418278577664	-999	DP	L	depth	-48.6495	-11.5001	52.921	n/a	precentral
DP4	-48.0945	-19.9463	56.446375049956	-999	DP	L	depth	-50.5739	-15.8778	54.3091	n/a	postcentral
DH1	-30.3649	-15.4474	-12.065464711304	-999	DH	L	depth	-26.7867	-17.4138	-5.24968	Left Hippocampus	n/a
DH2	-35.3062	-15.9744	-13.0329408810165	-999	DH	L	depth	-31.7907	-17.8335	-5.10974	Left Cerebral White Matter	n/a
DH3	-39.5276	-16.0811	-13.3925618391277	-999	DH	L	depth	-36.2387	-18.2067	-4.98531	Left Cerebral White Matter	n/a
DH4	-44.0996	-15.2199	-14.7204389789808	-999	DH	L	depth	-41.8776	-17.9556	-6.08094	Left Cerebral White Matter	superiortemporal
