name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region
PDM4	6.72032	36.5092	-17.5221277258111	-999	PDM	R	depth	6.41657	35.7385	-12.2309	Right MFC medial frontal cortex	medialorbitofrontal
PDM5	8.60098	37.0735	-15.2774387290795	-999	PDM	R	depth	7.32539	36.697	-10.111	Right MSFG superior frontal gyrus medial segment	medialorbitofrontal
PDM6	8.60098	37.0735	-15.2774387290795	-999	PDM	R	depth	7.32539	36.697	-10.111	Right MSFG superior frontal gyrus medial segment	medialorbitofrontal
PDM7	8.60098	37.0735	-15.2774387290795	-999	PDM	R	depth	7.32539	36.697	-10.111	Right MSFG superior frontal gyrus medial segment	medialorbitofrontal
PDM8	8.60098	37.0735	-15.2774387290795	-999	PDM	R	depth	7.32539	36.697	-10.111	Right MSFG superior frontal gyrus medial segment	medialorbitofrontal
PDM9	12.2035	36.8314	-10.1592730368903	-999	PDM	R	depth	8.05228	38.0145	-5.99088	Right Cerebral White Matter	rostralanteriorcingulate
PDM10	12.2035	36.8314	-10.1592730368903	-999	PDM	R	depth	8.05228	38.0145	-5.99088	Right Cerebral White Matter	rostralanteriorcingulate
PDM11	12.2035	36.8314	-10.1592730368903	-999	PDM	R	depth	8.05228	38.0145	-5.99088	Right Cerebral White Matter	rostralanteriorcingulate
PDM12	12.2035	36.8314	-10.1592730368903	-999	PDM	R	depth	8.05228	38.0145	-5.99088	Right Cerebral White Matter	rostralanteriorcingulate
PDM13	12.1984	38.1011	-2.49128901950094	-999	PDM	R	depth	9.88054	38.2364	0.19836	Right Cerebral White Matter	rostralanteriorcingulate
PDM14	12.1984	38.1011	-2.49128901950094	-999	PDM	R	depth	9.88054	38.2364	0.19836	Right Cerebral White Matter	rostralanteriorcingulate
PDM15	12.1984	38.1011	-2.49128901950094	-999	PDM	R	depth	9.88054	38.2364	0.19836	Right Cerebral White Matter	rostralanteriorcingulate
PDM16	12.1984	38.1011	-2.49128901950094	-999	PDM	R	depth	9.88054	38.2364	0.19836	Right Cerebral White Matter	rostralanteriorcingulate
PD1	5.71196	35.8036	-19.4808049251106	-999	PD	R	depth	6.07718	34.8218	-14.3202	Right MFC medial frontal cortex	medialorbitofrontal
PD2	10.4224	37.3501	-12.8874583802408	-999	PD	R	depth	7.66477	37.6137	-8.02168	Right Cerebral White Matter	medialorbitofrontal
PD3	12.6536	37.1928	-4.60383988064919	-999	PD	R	depth	9.44488	38.3421	-1.9572	Right Cerebral White Matter	rostralanteriorcingulate
PD4	10.4193	40.335	3.5245638325244	-999	PD	R	depth	10.1155	37.9091	5.54559	Right Cerebral White Matter	rostralanteriorcingulate
PD5	12.7121	40.6029	14.0506321736411	-999	PD	R	depth	14.0772	39.8672	12.4577	Right Cerebral White Matter	superiorfrontal
PD6	15.2643	36.2033	24.3706918641731	-999	PD	R	depth	14.844	38.4018	19.8309	Right Cerebral White Matter	superiorfrontal
PD7	14.2121	35.8773	31.7805106549637	-999	PD	R	depth	15.4183	39.0014	27.4703	Right Cerebral White Matter	superiorfrontal
PD8	15.4365	34.4439	38.1474107857764	-999	PD	R	depth	18.5299	37.778	33.9157	Right Cerebral White Matter	superiorfrontal
